,contractSymbol,currency,contractSize,inTheMoney,impliedVolatility.raw,impliedVolatility.fmt,expiration.raw,expiration.fmt,expiration.longFmt,change.raw,change.fmt,strike.raw,strike.fmt,lastPrice.raw,lastPrice.fmt,openInterest.raw,openInterest.fmt,openInterest.longFmt,percentChange.raw,percentChange.fmt,ask.raw,ask.fmt,volume.raw,volume.fmt,volume.longFmt,lastTradeDate.raw,lastTradeDate.fmt,lastTradeDate.longFmt,bid.raw,bid.fmt
187,TSLA220715P01675000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1675.0,"1,675.00",814.0,814.00,0,0,0,0,0.00%,871.15,871.15,,,,1643302847,2022-01-27,2022-01-27T17:00,862.55,862.55
188,TSLA220715P01700000,USD,REGULAR,True,4.522953565063477,452.30%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1700.0,"1,700.00",972.1,972.10,0,0,0,0,0.00%,1004.2,"1,004.20",4.0,4,4,1652385568,2022-05-12,2022-05-12T19:59,1002.0,"1,002.00"
189,TSLA220715P01750000,USD,REGULAR,True,4.641361620178223,464.14%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1750.0,"1,750.00",1022.69,"1,022.69",0,0,0,0,0.00%,1054.3,"1,054.30",1.0,1,1,1652385516,2022-05-12,2022-05-12T19:58,1052.0,"1,052.00"
190,TSLA220715P01800000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1800.0,"1,800.00",1150.1,"1,150.10",0,0,0,0,0.00%,1070.25,"1,070.25",2.0,2,2,1653315409,2022-05-23,2022-05-23T14:16,1069.0,"1,069.00"
191,TSLA220715P01825000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1825.0,"1,825.00",730.4,730.40,0,0,0,0,0.00%,961.0,961.00,,,,1649178643,2022-04-05,2022-04-05T17:10,944.4,944.40
192,TSLA220715P01850000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1850.0,"1,850.00",951.45,951.45,1,1,1,0,0.00%,1016.3,"1,016.30",,,,1643916527,2022-02-03,2022-02-03T19:28,1008.4,"1,008.40"
193,TSLA220715P01900000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1900.0,"1,900.00",987.45,987.45,0,0,0,0,0.00%,0.0,0.00,,,,1644815155,2022-02-14,2022-02-14T05:05,0.0,0.00
194,TSLA220715P01925000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1925.0,"1,925.00",1264.75,"1,264.75",0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1656599409,2022-06-30,2022-06-30T14:30,0.0,0.00
195,TSLA220715P02000000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2000.0,"2,000.00",1266.0,"1,266.00",0,0,0,0,0.00%,0.0,0.00,8.0,8,8,1657288631,2022-07-08,2022-07-08T13:57,0.0,0.00
196,TSLA220715P02050000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2050.0,"2,050.00",1371.65,"1,371.65",0,0,0,0,0.00%,0.0,0.00,11.0,11,11,1656603569,2022-06-30,2022-06-30T15:39,0.0,0.00
197,TSLA220715P02125000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2125.0,"2,125.00",1080.0,"1,080.00",5,5,5,0,0.00%,1080.3,"1,080.30",,,,1639371626,2021-12-13,2021-12-13T05:00,1070.8,"1,070.80"
198,TSLA220715P02150000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2150.0,"2,150.00",1486.1,"1,486.10",0,0,0,0,0.00%,0.0,0.00,3.0,3,3,1656599630,2022-06-30,2022-06-30T14:33,0.0,0.00
199,TSLA220715P02300000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2300.0,"2,300.00",1394.45,"1,394.45",0,0,0,0,0.00%,1541.65,"1,541.65",,,,1643121167,2022-01-25,2022-01-25T14:32,1531.45,"1,531.45"
200,TSLA220715P02350000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2350.0,"2,350.00",1293.45,"1,293.45",0,0,0,0,0.00%,1450.15,"1,450.15",40.0,40,40,1648474473,2022-03-28,2022-03-28T13:34,1444.9,"1,444.90"
201,TSLA220715P02400000,USD,REGULAR,True,9.07983830947876,907.98%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2400.0,"2,400.00",1672.1,"1,672.10",0,0,0,0,0.00%,1751.1,"1,751.10",4.0,4,4,1652976682,2022-05-19,2022-05-19T16:11,1748.7,"1,748.70"
